sourceid_uber,name,image_url,Coke_shows,city,food_type,Coke_in_Menu
7fb92c07-3f10-4ec7-8c4b-930f4ac2d17c,None,https://duyt4h9nfnj50.cloudfront.net/sku/fea7dea498db941d28b5c14d95d8efa0,not-Coke,None,None,None
6e6306d8-c0de-48a4-8fe5-72d7c5ba57c2,None,https://duyt4h9nfnj50.cloudfront.net/sku/8e22b1f126f59bfe4bb76948d2b71833,not-Coke,None,None,None
e44d90f4-d735-445d-ba70-99b71bfdf536,None,https://duyt4h9nfnj50.cloudfront.net/sku/fa6b6d9665d1b56473b56b91ada6bf8a,not-Coke,None,None,None
5cade5a2-31ad-4362-81b7-73d66c3490a1,None,https://duyt4h9nfnj50.cloudfront.net/sku/68c8879a974f27d68d5c4c7c9fd5a36f,not-Coke,None,None,None
c6a43f2e-2c64-4b39-8db4-a51c9ea58413,None,https://duyt4h9nfnj50.cloudfront.net/sku/10a2bf54f475378d8a781773bd6c369c,not-Coke,Melbourne,African,not-coke
f4c9b2a1-df82-45ae-bde2-f3f8041f31d1,None,https://d1ralsognjng37.cloudfront.net/bce36e1b-88b8-49f4-8250-2649df4c21b5,not-Coke,Perth,Australian,coke
5cade5a2-31ad-4362-81b7-73d66c3490a1,None,https://duyt4h9nfnj50.cloudfront.net/sku/515045281b074b209a401ad38f1ca773,not-Coke,None,None,None
65e781b6-c32f-42b3-884f-9fe3ca1c7b86,None,https://duyt4h9nfnj50.cloudfront.net/sku/02a84bfc3e6c4ffc4cb887173abe6b12,not-Coke,None,None,None
c34a0fe5-4671-4121-8c3d-311e5f8c0b65,None,https://duyt4h9nfnj50.cloudfront.net/sku/b6551091a4b4fb75e43797b419d97efc,not-Coke,Melbourne,Dessert,not-coke
0ca88425-840f-4ab6-8b69-8e504d72dd80,None,https://duyt4h9nfnj50.cloudfront.net/sku/c253b48dc3cbaf03bad958095cca7c52,not-Coke,None,None,None
a727faac-151b-48f8-a192-3d75c5fcac2f,None,https://duyt4h9nfnj50.cloudfront.net/sku/11323e49180210cebdd7e0e997e60919,not-Coke,None,None,None
9ad06bbb-a874-49b3-b4ee-210705180398,None,https://duyt4h9nfnj50.cloudfront.net/sku/919368da8c608749f4d0e22b363b4b11,not-Coke,Melbourne,Chinese,not-coke
da8402e5-cafc-4649-85ab-9c603af67b01,None,https://duyt4h9nfnj50.cloudfront.net/sku/fc8fb706e93697528236a08d9261cc41,not-Coke,None,None,None
9f69287d-c807-4570-b77d-374bc9742635,None,https://duyt4h9nfnj50.cloudfront.net/sku/4d1bc9434ec5c8f4bc34ae826489e1d4,not-Coke,Canberra,Italian,coke
d3bcebd6-fa50-4de1-b81e-bbca5695220f,None,https://duyt4h9nfnj50.cloudfront.net/sku/0aa1776b83e8a2ab917c4602908bd09e,not-Coke,None,None,None
150ef4d1-bcfa-4196-8296-a91fa6d6561c,None,https://duyt4h9nfnj50.cloudfront.net/sku/c056c70bbf249d799dff4efb930ffabb,not-Coke,None,None,None
a6be15eb-dad8-43bc-9373-cd11c21ceea8,None,https://duyt4h9nfnj50.cloudfront.net/sku/9621fc9e7b86f91dce831743afe80360,not-Coke,None,None,None
a12cc0ee-344b-4703-8590-7904e9a422a7,None,https://duyt4h9nfnj50.cloudfront.net/sku/5045c65c051df6c4f5ad7753c095971a,not-Coke,None,None,None
8a80f701-557e-4499-8070-786dcb5fd74e,None,https://duyt4h9nfnj50.cloudfront.net/sku/a841a9a9f02d151d3c177ed91f6658b3,not-Coke,Melbourne,Chinese,not-coke
158f76e6-3e5b-4c70-8711-ef0f0f960e7c,None,https://duyt4h9nfnj50.cloudfront.net/sku/6bfdf572c96f5b4d938d66c2ae1fefed,not-Coke,None,None,None
25cdb5d5-615d-48b2-8662-653a2e7dbd06,None,https://d1ralsognjng37.cloudfront.net/004aa97b-0641-4e65-900e-83d29fa32bed,not-Coke,None,None,None
7f776b12-49b8-4056-9611-7f52ef5c4a34,None,https://duyt4h9nfnj50.cloudfront.net/sku/fb4d3de1e32a91234f1d1c05432ce0da,not-Coke,None,None,None
4681df2e-fe3e-4d7a-9767-a2aea5ab0500,None,https://duyt4h9nfnj50.cloudfront.net/sku/fac637b189d646d3cc3c96352ccc6afc,not-Coke,None,None,None
a7800b91-828f-491a-99c8-a34ccec1d825,None,https://duyt4h9nfnj50.cloudfront.net/sku/6c8ff5726c24d3923d37926372a0a518,not-Coke,None,None,None
21fb96a9-7efa-4417-9d24-35b706843f21,None,https://duyt4h9nfnj50.cloudfront.net/sku/086f8df2afafb478c52ed13ce047caed,not-Coke,None,None,None
812a544f-b074-4c8d-ac97-342bdfd77a4a,None,https://duyt4h9nfnj50.cloudfront.net/sku/1b771e155714d61375d7ab6445130ccf,not-Coke,None,None,None
ee0426ab-dcc6-4ba4-869e-27b09354363d,None,https://duyt4h9nfnj50.cloudfront.net/sku/978baca0dc4736473d1297ecea32d0fa,not-Coke,None,None,None
f7d2791b-3599-493c-8e69-c36e51f56605,None,https://duyt4h9nfnj50.cloudfront.net/sku/82500a15eb3aa56b34561242a881eeb7,not-Coke,None,None,None
5ee245c3-d18b-41e5-9145-03441ca3db8a,None,https://d1ralsognjng37.cloudfront.net/3a9cac7b-6cc2-4740-b1ac-c0391ecfaa2e,not-Coke,None,None,None
4328caaa-f89e-4019-ab85-cd78558da536,None,https://duyt4h9nfnj50.cloudfront.net/sku/49b4a50509934e82e411314f650a39e2,not-Coke,None,None,None
cf18e488-7512-470a-973c-0b725a8facbc,None,https://duyt4h9nfnj50.cloudfront.net/sku/03a2d72bed501c826f5391d1201aa952,not-Coke,Melbourne,Italian,coke
ec5c1d7b-60cd-4237-9fee-6f4161a673fc,None,https://duyt4h9nfnj50.cloudfront.net/sku/aa86ec80619298634dda22b90a5c21ea,not-Coke,None,None,None
9ca15ba1-71e6-413b-892a-b29a9866bac2,None,https://duyt4h9nfnj50.cloudfront.net/sku/1119a186b266350beb9d2616171ef1d6,not-Coke,None,None,None
0bff8f45-b618-4dcf-9c87-180ac2239687,None,https://duyt4h9nfnj50.cloudfront.net/sku/c9a6ef4f497bf8ff5e1106da4dd4985d,not-Coke,None,None,None
5fa133c2-e490-4d0d-a69c-67ce7bef850a,None,https://d1ralsognjng37.cloudfront.net/281a5a14-27ea-4d2e-a99a-4b6cae8b078c,not-Coke,Christchurch,Chinese,coke
4537ae58-e82b-4ed5-8bb9-06b99220850f,None,https://duyt4h9nfnj50.cloudfront.net/sku/d1bf566383ba2430c82e24b3d5f18776,not-Coke,None,None,None
f9718615-0116-432e-beb7-263ba69c706e,None,https://d1ralsognjng37.cloudfront.net/06affedd-28fe-462d-b427-ed09c883cf40,not-Coke,Christchurch,Italian,coke
78d8ba58-a07e-4bb4-bb60-8bc27459248e,None,https://duyt4h9nfnj50.cloudfront.net/sku/574e2c5d4df0356f819f7c7467f5e0d7,not-Coke,Melbourne,Turkish,not-coke
cfb5ca1e-0665-4e89-b532-e2fbe75972d0,None,https://duyt4h9nfnj50.cloudfront.net/sku/faee840c3e184d3a33dc2b8dd1a8fe6c,not-Coke,None,None,None
6fec182d-24ac-403c-b12e-f5e3bcd0ef01,None,https://duyt4h9nfnj50.cloudfront.net/sku/2ec68307f4c72dcca93bfa1b1078c1ff,not-Coke,Melbourne,American,not-coke
9a3158f8-f377-4ecd-95bd-b99227ab09f4,None,https://d1ralsognjng37.cloudfront.net/4d28edc1-3891-4552-b6b8-49e64af5ab12,not-Coke,Melbourne,Other,coke
ce42290c-e906-42ef-becf-ca7847baebe0,None,https://duyt4h9nfnj50.cloudfront.net/sku/f7fe3990fb4baa3ce189215286c31ef7,not-Coke,Perth,Cafe,coke
05ab80e6-31cd-4b20-b095-23596934f946,None,https://duyt4h9nfnj50.cloudfront.net/sku/947995761eecfcb950f3152bb8ecd1b4,not-Coke,Perth,American,coke
266fc26e-063e-4bee-8768-a556a4956999,None,https://duyt4h9nfnj50.cloudfront.net/sku/7136035ba0a689eaa546a2ede7c854cf,not-Coke,None,None,None
743937b6-769e-457b-886f-da0f1953240e,None,https://duyt4h9nfnj50.cloudfront.net/sku/bc07d83fb145c5c05faf8a2cb571590a,not-Coke,None,None,None
85d23fbb-7c02-49e7-bdd5-60b35127009a,None,https://duyt4h9nfnj50.cloudfront.net/sku/8f187cbf1c97dd845a4cc40583cab996,not-Coke,None,None,None
6fa2642f-81ab-485e-8424-e8ca85e69c60,None,https://duyt4h9nfnj50.cloudfront.net/sku/18e8b5d5958c96018829f1770692a890,not-Coke,Perth,Other,not-coke
1f124281-4914-4c38-a8e4-1ab5c11eae90,None,https://duyt4h9nfnj50.cloudfront.net/sku/601fe49fe9df27903c14c5ac39625565,not-Coke,Perth,Vietnamese,not-coke
7acf786c-f487-4266-ba4c-9f129bbe9d7a,None,https://duyt4h9nfnj50.cloudfront.net/sku/5b5aef6c563848611d0aa383ce46f13c,not-Coke,Perth,Vegan/vegetarian,not-coke
77e7a1f5-f248-42f1-8799-0d07cd78b924,None,https://duyt4h9nfnj50.cloudfront.net/sku/52e6ca827057b28dc4e19586dfb9c157,not-Coke,None,None,None
54779a25-1170-4132-841d-9f265a07762d,None,https://d1ralsognjng37.cloudfront.net/a746d542-b846-476a-8b38-07722d4e6977,not-Coke,None,None,None
b9da735a-44cd-4182-a20a-4851637a6a32,None,https://duyt4h9nfnj50.cloudfront.net/sku/852c93f55171e90bbf782dda0f0cbbb6,not-Coke,None,None,None
2583c120-505b-4ba0-8a6f-fa4255e91174,None,https://d1ralsognjng37.cloudfront.net/2be6fe61-d721-4e4a-b461-737669a46325,not-Coke,None,None,None
89acf27a-9fcc-4396-b6e0-f1c3529e6ba7,None,https://d1ralsognjng37.cloudfront.net/73264e99-52b1-41ab-ab26-f72c09184e0a,not-Coke,Christchurch,Italian,coke
7238151b-820f-4146-aa09-9081b2063360,None,https://d1ralsognjng37.cloudfront.net/dd9df288-4976-40df-99ff-860e0c39af69,not-Coke,Melbourne,Other,coke
4537ae58-e82b-4ed5-8bb9-06b99220850f,None,https://duyt4h9nfnj50.cloudfront.net/sku/eccc9846832d582b1b6c2a8d367cc845,not-Coke,None,None,None
e12a3a50-c258-433f-9fe6-a19b4e680381,None,https://duyt4h9nfnj50.cloudfront.net/sku/57c52ec0af94468b22fa8d4cad8c6aa9,not-Coke,Melbourne,Japanese,coke
a43b1a1a-474b-4f89-93c7-0838da1a61f0,None,https://duyt4h9nfnj50.cloudfront.net/sku/b41fd2246d2018f281c72feed37b80a0,not-Coke,None,None,None
77fb22e0-5603-44c0-850a-3a08a49afdf8,None,https://duyt4h9nfnj50.cloudfront.net/sku/4c24afcbf3ccd1bd8e8d39e2bf54cdbf,not-Coke,Perth,Thai,not-coke
96a26791-7084-4e59-9e69-2fd71001c890,None,https://d1ralsognjng37.cloudfront.net/3d781767-e986-4787-aaee-4abb06b38771,not-Coke,None,None,None
eedb1489-a999-42f8-b652-ea935a41c552,None,https://d1ralsognjng37.cloudfront.net/a12bed6a-aa5c-497a-a8c2-6019bf84b238,not-Coke,Christchurch,Indian,coke
ddd9ac89-5f76-4300-93a3-3f53df76fb9e,None,https://duyt4h9nfnj50.cloudfront.net/sku/cbd4886d397aac24c4c0cfe010fc5844,not-Coke,Melbourne,Italian,not-coke
57ecc1e0-943d-417e-aeba-b13634434a23,None,https://d1ralsognjng37.cloudfront.net/57f6099f-343a-4ba6-9eb5-53883bce6203,not-Coke,None,None,None
dc1d0a73-c095-4924-b038-2088131d39b3,None,https://d1ralsognjng37.cloudfront.net/11c090cb-5f70-4586-b7e5-4770ed46cd18,not-Coke,None,None,None
89acf27a-9fcc-4396-b6e0-f1c3529e6ba7,None,https://d1ralsognjng37.cloudfront.net/5eca083e-531e-4c54-bedd-a4e8ef6a582d,not-Coke,Christchurch,Italian,coke
919c23d6-c9ba-4f2f-89a4-6d366e387c2d,None,https://duyt4h9nfnj50.cloudfront.net/sku/e8e34c3a5926e2e612d63949629b399f,not-Coke,None,None,None
c64ace67-45e9-4052-9ea4-4eddd08eaea2,None,https://duyt4h9nfnj50.cloudfront.net/sku/5fa5e1a3cd30c4d07ea2925632e49928,not-Coke,None,None,None
37fee9c7-5bbf-4e31-be40-27633cf4595c,None,https://d1ralsognjng37.cloudfront.net/6e6a167e-37ff-42d7-b795-9e0fa77e4697,not-Coke,Christchurch,American,coke
96e26079-dc1b-47ca-9dfd-247f4f9c3fe4,None,https://duyt4h9nfnj50.cloudfront.net/sku/74b010b3ce95ce2ebed41c8e2acdb1e6,not-Coke,None,None,None
071fd438-28a9-4a0e-af13-423f167ff9b8,None,https://duyt4h9nfnj50.cloudfront.net/sku/7ed25d265a0c309bac51354f97e097ce,not-Coke,Melbourne,Vegan/vegetarian,not-coke
96191a1a-d172-4b59-bd75-dbb547c98222,None,https://d303h3uj89fskf.cloudfront.net/UE-8_GMA.png,not-Coke,Christchurch,American,not-coke
bbe2843a-04be-4ec9-8ae1-e88a516f89e8,None,https://duyt4h9nfnj50.cloudfront.net/sku/1e237214ac86ea969e3923db4a618a07,not-Coke,None,None,None
f897fee3-c2d8-4bb2-90fb-a3d611d55416,None,https://duyt4h9nfnj50.cloudfront.net/sku/fe9c03383c183052473ff59584f9b4b1,not-Coke,Perth,Japanese,coke
3b7bb196-0dab-4c74-9dae-53214429bfe2,None,https://duyt4h9nfnj50.cloudfront.net/sku/f00555a372f71af1cbdd01627a3e56c1,not-Coke,None,None,None
fe43dcc4-a189-4fa1-a159-4c405048b94c,None,https://duyt4h9nfnj50.cloudfront.net/sku/f470f98573f965df2e8de33ab080add9,not-Coke,Melbourne,Japanese,not-coke
dc2fa0d6-04c2-4d80-b63b-135bb9a64924,None,https://duyt4h9nfnj50.cloudfront.net/sku/08114fb5c8ade51f09fc7a82b3c046e8,not-Coke,None,None,None
90e7c5e6-1afb-4bb7-9b97-69a16b5269f2,None,https://d1ralsognjng37.cloudfront.net/bd6a1e78-5275-4022-9839-702ea7591816,not-Coke,None,None,None
9d827604-17b2-4107-b9bf-760f9fcb80be,None,https://d1ralsognjng37.cloudfront.net/50e25807-9113-41ae-ab4b-9535511fdf47,not-Coke,Melbourne,Vietnamese,not-coke
fc5899e1-6710-4d73-81ea-c48474b7d06a,None,https://duyt4h9nfnj50.cloudfront.net/sku/11792fb9f510049d541687028b8b2362,not-Coke,None,None,None
ae6df9e5-fcbd-4450-ba48-b8095e3287ab,None,https://d1ralsognjng37.cloudfront.net/b0fcae98-29e7-400c-a1c6-a12e1e931045,not-Coke,None,None,None
9cc0aa6c-8d92-41ec-ba5b-89baf2c4e508,None,https://duyt4h9nfnj50.cloudfront.net/sku/5f1d93517f52d664a8b5f0fd095f5887,not-Coke,None,None,None
710e175a-dcf7-4dde-a960-d2f9cc7088af,None,https://duyt4h9nfnj50.cloudfront.net/sku/043262b2b97bb7bb77ad2f8fcb33991b,not-Coke,None,None,None
a71fc699-9ece-4b32-9056-a42f38c87d37,None,https://duyt4h9nfnj50.cloudfront.net/sku/064099b4c0c23c7af97383b53f0736e4,not-Coke,None,None,None
55cef836-3046-45b5-95e8-3cbed0a737ce,None,https://d1ralsognjng37.cloudfront.net/db12409e-3ff1-4090-9ea3-d500ea840a71,not-Coke,None,None,None
98d8fe85-91d5-47ce-aabf-ab6028ee18ab,None,https://duyt4h9nfnj50.cloudfront.net/sku/69cc7084589be20c38b5fe927777ec70,not-Coke,None,None,None
ed1e2694-25ab-4577-bf6a-be67b4ce96fe,None,https://duyt4h9nfnj50.cloudfront.net/sku/f240f1a9e495f2ea9315acccc3c5c70f,not-Coke,None,None,None
4e78268a-d1e3-4f9f-b39e-145fd32d256e,None,https://d1ralsognjng37.cloudfront.net/dad02559-fe08-4c41-9545-a15163d1d78b,not-Coke,None,None,None
6f8c0827-b1ab-4785-8f5e-42741fdd4d6d,None,https://d1ralsognjng37.cloudfront.net/4b3b506b-396b-420f-b79a-a14b4f7f1771,not-Coke,Christchurch,American,coke
25805f04-67d4-4d3e-b9db-a9f65e9667d1,None,https://d1ralsognjng37.cloudfront.net/8c92decc-f97f-4245-b0cd-19897b368361,not-Coke,None,None,None
01605f33-444d-4604-b7aa-cfffde8f96fe,None,https://duyt4h9nfnj50.cloudfront.net/sku/7d05a79bfe8b475ece2c8c3db3dda95d,not-Coke,None,None,None
73262d6e-2abc-4a8c-aa16-60f7a5883e67,None,https://duyt4h9nfnj50.cloudfront.net/sku/317b557dd06ae6a3adbccd28623f3267,not-Coke,None,None,None
afd81b7f-2a37-429b-b73f-267d2393b337,None,https://duyt4h9nfnj50.cloudfront.net/sku/64565258419264dc1902f9ae79d9306b,not-Coke,None,None,None
455dbf56-b103-4667-8777-3f97cfe3b2aa,None,https://d1ralsognjng37.cloudfront.net/b12dc094-749d-4fb9-8dd2-ab2eb90bd51c,not-Coke,Christchurch,Indian,not-coke
9f7c77a1-dc24-4f5a-9f46-0df104eba6a3,None,https://duyt4h9nfnj50.cloudfront.net/sku/d78d726ad5b466b7dfb111f85421388a,not-Coke,None,None,None
b2cb6979-7c12-4c11-947d-23de22c68ec4,None,https://duyt4h9nfnj50.cloudfront.net/sku/0be91ebd0fbf9e5c66006f0d8851f0ef,not-Coke,Richmond,Asian,coke
5c40d6b5-b997-4cbd-b828-13b231a61905,None,https://duyt4h9nfnj50.cloudfront.net/sku/85b122ed5ec846d43799e7dd4fabde04,not-Coke,None,None,None
6f662418-517d-4b29-99f1-f22ee6624f3d,None,https://d1ralsognjng37.cloudfront.net/00cdaa51-8bb7-4862-825c-0c7b0852ca37,not-Coke,None,None,None
d3bf58e2-caab-424c-bc82-c1b2a4a3ceef,None,https://duyt4h9nfnj50.cloudfront.net/sku/8e5ab85c80fd5cf46f37909415500a70,not-Coke,Melbourne,Chinese,coke
3b7bb196-0dab-4c74-9dae-53214429bfe2,None,https://duyt4h9nfnj50.cloudfront.net/sku/fd13ed90ac0aeab96f45071718b2b3cb,not-Coke,None,None,None
e11e1644-cda2-4e66-8f87-ab69faf12c7e,None,https://duyt4h9nfnj50.cloudfront.net/sku/f4d183b820fa1f0ebfa3adbf75f6b400,not-Coke,Melbourne,Dessert,coke
4a8f8a7a-64af-4180-9132-bd680b4af6a3,None,https://d1ralsognjng37.cloudfront.net/09e43f8e-dedb-4572-b2aa-de28e7d1cfc8,not-Coke,None,None,None
2dd224a1-6d81-4446-8063-08bac36a73a3,None,https://duyt4h9nfnj50.cloudfront.net/sku/d34ad675e0d159175c9541e6ce60fe40,not-Coke,None,None,None
de8c406e-ae55-45a3-b7dd-58c2731680ac,None,https://duyt4h9nfnj50.cloudfront.net/sku/a94088efde9e01624f20b21ee4e4c9d5,not-Coke,None,None,None
b1c0992b-114b-41eb-9d61-f739f564e115,None,https://duyt4h9nfnj50.cloudfront.net/sku/9b23f51c9dea0c812b8a0aee910730b1,not-Coke,None,None,None
8bef3e17-4459-4d04-abed-c5cf9fd18d97,None,https://duyt4h9nfnj50.cloudfront.net/sku/d6f4314565e2edb0138bcf2c4caac6f3,not-Coke,None,None,None
b08322ef-d9d9-4886-8905-103cb59deb5d,None,https://duyt4h9nfnj50.cloudfront.net/sku/d3c5949133a70d4e6ca3a532c5126c34,not-Coke,None,None,None
bec5ce62-c8bb-48d9-935b-f467030dbcc6,None,https://duyt4h9nfnj50.cloudfront.net/sku/706b63795cef04e492479599f990b777,not-Coke,Melbourne,Cafe,not-coke
fc0336ef-82b1-485e-8d0a-7dded08de799,None,https://duyt4h9nfnj50.cloudfront.net/sku/16bd2267f2513d80d609766e0d5cd4f6,not-Coke,None,None,None
451a1780-9fd7-4896-ac36-7b1a5fb00b67,None,https://d1ralsognjng37.cloudfront.net/276a24d4-c87d-4e72-acf5-52e38c0b53d0,not-Coke,None,None,None
57ecc1e0-943d-417e-aeba-b13634434a23,None,https://d1ralsognjng37.cloudfront.net/40ff3334-a383-4b77-9a13-52c33722da17,not-Coke,None,None,None
b5fd9b96-c10c-4e5e-b9bd-76d309d68563,None,https://duyt4h9nfnj50.cloudfront.net/sku/453fba915e8219728b81e6d1015dc80d,not-Coke,Perth,Japanese,not-coke
ddcf6f27-e253-4c7e-816b-4c353bca44d7,None,https://duyt4h9nfnj50.cloudfront.net/sku/739caf97d1aed44c19488404ca6341e5,not-Coke,Melbourne,Chinese,coke
d33496f9-9426-4bca-9b5b-1f164a357186,None,https://duyt4h9nfnj50.cloudfront.net/sku/5c5363dba5d09f101d5a67dc6148e1c7,not-Coke,None,None,None
fe9dffe9-dd05-4547-89e5-1c1ed710fbab,None,https://d1ralsognjng37.cloudfront.net/aeffe761-1fe7-4258-b2be-99db99a30baa,not-Coke,Christchurch,American,coke
e5755720-2fbb-4aff-a7a6-cdf43b436d23,None,https://duyt4h9nfnj50.cloudfront.net/sku/7c5aead1b6bd1aaf3cc1851c6d0df51d,not-Coke,None,None,None
a9243ce4-68bb-44de-9365-0b8eb60b700e,None,https://duyt4h9nfnj50.cloudfront.net/sku/94611bdbbb9dcae93f1d13524e3c9f06,not-Coke,None,None,None
1259c8eb-80ff-4c6e-99ad-093389d3a8a6,None,https://duyt4h9nfnj50.cloudfront.net/sku/7ea850ad002dbc2a1200ea8864000cf7,not-Coke,Melbourne,Italian,coke
c359b83e-ea71-4d23-8e31-59eff7f06323,None,https://duyt4h9nfnj50.cloudfront.net/sku/d6444636c196ed2b7f4c87854f8fc831,not-Coke,Perth,Thai,not-coke
35ae6fc8-6298-4c4c-a8df-5410fff1ee38,None,https://duyt4h9nfnj50.cloudfront.net/sku/3c30bc56150a2fd48ae8175a4e08a7a5,not-Coke,None,None,None
7534016a-afba-4f7f-ad31-3cc2e72e7b41,None,https://d1ralsognjng37.cloudfront.net/c473b84b-516f-4642-9e93-c6b94149f893,not-Coke,None,None,None
37fee9c7-5bbf-4e31-be40-27633cf4595c,None,https://d1ralsognjng37.cloudfront.net/b4d446fe-d292-4334-b663-1fec1e2d5f4f,not-Coke,Christchurch,American,coke
9bee8e36-c2a1-40fc-9d6f-ce9cadc316a4,None,https://duyt4h9nfnj50.cloudfront.net/sku/925a31c5f9d0924b5724c0ebab659d46,not-Coke,None,None,None
611e8d2b-3550-465e-a13b-2c8dc27cc9e1,None,https://duyt4h9nfnj50.cloudfront.net/sku/9c3a918e5f7dc06586fe2eb0e2dec6a3,not-Coke,None,None,None
4440c041-255a-40ae-b3e6-949956671e47,None,https://duyt4h9nfnj50.cloudfront.net/sku/2b547abadec2cae40808b514094ad9d9,not-Coke,None,None,None
bcbc462d-9b38-4a6d-b919-da3fd75bc371,None,https://duyt4h9nfnj50.cloudfront.net/sku/05770051a563ee1bc7efeab9fa42352e,not-Coke,None,None,None
74c74140-f692-49f5-aed6-875e69f5516a,None,https://duyt4h9nfnj50.cloudfront.net/sku/194c6f4fcf2a33a21068b0c9e0e6ae83,not-Coke,None,None,None
8b3ae0a7-78a2-461c-b7de-f3d29c25afc0,None,https://duyt4h9nfnj50.cloudfront.net/sku/2cc9bdf66db98303c07c32fe81fb0889,not-Coke,Melbourne,African,not-coke
d8049781-e1d9-493c-b05d-7058e5328bd4,None,https://duyt4h9nfnj50.cloudfront.net/sku/d3b6ad152c83436d6cca77c96a083396,not-Coke,None,None,None
a2967634-2bcc-47c2-b815-c052ae51808d,None,https://duyt4h9nfnj50.cloudfront.net/sku/649a43ff3d5e00a0088c8366df7a5411,not-Coke,Perth,Chinese,not-coke
00d656d2-b6b6-4fb6-84a1-83d5e6677649,None,https://duyt4h9nfnj50.cloudfront.net/sku/20970b430ade879362dccab2a9455eed,not-Coke,Melbourne,American,coke
a34abec8-ccff-4567-bbe9-813192e7a788,None,https://duyt4h9nfnj50.cloudfront.net/sku/e1ca7a979997101ec7eebcb54b03eef4,not-Coke,Melbourne,Japanese,coke
b1e9d816-afea-4996-892f-c343b2bf1c0e,None,https://duyt4h9nfnj50.cloudfront.net/sku/af240b9782f86512274647392d8ffea7,not-Coke,None,None,None
89064432-151b-494f-ba29-41126be8c82c,None,https://duyt4h9nfnj50.cloudfront.net/sku/4603ebe3eae013b2ac71a4d173394fa5,not-Coke,None,None,None
a23b8841-fdfd-4d3b-8c25-8b25ef0710b6,None,https://duyt4h9nfnj50.cloudfront.net/sku/7364fd3dc7f745c536565d45103b0fa3,not-Coke,None,None,None
da8402e5-cafc-4649-85ab-9c603af67b01,None,https://duyt4h9nfnj50.cloudfront.net/sku/a457346975b85cf4d4bf83a242a0b98d,not-Coke,None,None,None
3cd61e21-528d-405e-b79b-62a8cee7af4e,None,https://duyt4h9nfnj50.cloudfront.net/sku/ef32de319652a2547cb72a720690b34e,not-Coke,None,None,None
77fb22e0-5603-44c0-850a-3a08a49afdf8,None,https://duyt4h9nfnj50.cloudfront.net/sku/8d1658575b4ac7d04181494cd78b6dec,not-Coke,Perth,Thai,not-coke
cfb5ca1e-0665-4e89-b532-e2fbe75972d0,None,https://duyt4h9nfnj50.cloudfront.net/sku/550db1ca2a4f8e51f27bd6e178509849,not-Coke,None,None,None
37fee9c7-5bbf-4e31-be40-27633cf4595c,None,https://d1ralsognjng37.cloudfront.net/21e8fc9b-8cbe-40c4-af9c-e9df7ad79df8,not-Coke,Christchurch,American,coke
9a139a01-487a-4442-b4b8-96ee12e421c6,None,https://duyt4h9nfnj50.cloudfront.net/sku/e7a3a93b4f1ac2d7f70c3606d81472df,not-Coke,None,None,None
041ead85-709a-474d-a050-d0ae720bb845,None,https://d1ralsognjng37.cloudfront.net/8178cc0f-6908-40b5-b023-7617a1a129da,not-Coke,Christchurch,Other,coke
e6895b72-3a72-4b50-9754-f8c5a228b48d,None,https://d1ralsognjng37.cloudfront.net/20d774b5-0c7f-4dde-8d9e-5804292fd629,not-Coke,None,None,None
7b0b0d2b-c128-4664-9848-829c41e919c0,None,https://duyt4h9nfnj50.cloudfront.net/sku/fe020edf10327a2331516bfe50a8a19b,not-Coke,None,None,None
ace634d0-e76e-40f0-9d20-01f2638f9c8c,None,https://duyt4h9nfnj50.cloudfront.net/sku/067776f9a669c984913a5ad1b8df6453,not-Coke,None,None,None
f1bf1de6-bd27-444d-93e8-69b39a638739,None,https://duyt4h9nfnj50.cloudfront.net/sku/d67af64e1b3f4bae9bcb8dacd8430bd6,not-Coke,None,None,None
3b7bb196-0dab-4c74-9dae-53214429bfe2,None,https://duyt4h9nfnj50.cloudfront.net/sku/c6c9b133ce461aad25919aec438250be,not-Coke,None,None,None
85138ecf-4345-40df-8fcc-43ad99096d1e,None,https://duyt4h9nfnj50.cloudfront.net/sku/087b9ababda15111db63d68fd344bdcf,not-Coke,None,None,None
38b3270c-b34f-4d5a-98ac-5be721fc703b,None,https://duyt4h9nfnj50.cloudfront.net/sku/45caf6420dc2630a2c29fe2fbb234c85,not-Coke,None,None,None
84eb47c9-032d-49ca-8ff3-b49fb4e987dc,None,https://duyt4h9nfnj50.cloudfront.net/sku/c8982743e7e42f1b15c1b15f224e7c17,not-Coke,None,None,None
80c0d71a-d890-496e-bb37-08a09e05fa4b,None,https://duyt4h9nfnj50.cloudfront.net/sku/c5ed513abce7421d142e30bb710b54bb,not-Coke,None,None,None
2cb1288f-ef97-420a-94b8-e277a54af774,None,https://duyt4h9nfnj50.cloudfront.net/sku/61dc131365cbd9542cf657e93ddb55b6,not-Coke,Melbourne,Other,coke
5c40d6b5-b997-4cbd-b828-13b231a61905,None,https://duyt4h9nfnj50.cloudfront.net/sku/f87ec83d4fea863b9d2b00f981e0a824,not-Coke,None,None,None
2791b9bd-0fa1-4251-bc0e-935e8ba04a22,None,https://duyt4h9nfnj50.cloudfront.net/sku/0a08d02a7ce1159b1cbdbe9c47bae863,not-Coke,Perth,Japanese,not-coke
1dd71ff1-1c2d-4ad5-950d-89250aa922c6,None,https://duyt4h9nfnj50.cloudfront.net/sku/f3419cbfe3b90ef7c002cb611549f270,not-Coke,None,None,None
